"","random.stat","random.pval","obs.pval","obs.stat","label","mean_numeric","sd_numeric"
"13733",0.00250427211952024,0.136863136863137,0.0047408420297748,2.84110554088043,"AA=0.9, BB=0.9, r=0.75",1.862,1.33810951500552
"13734",5.80296895003652,0.792207792207792,0.281545377156305,1.07829032346218,"AA=0.9, BB=0.9, r=0.75",2.246,1.70390451057632
"13735",0.538687449287288,0.745254745254745,0.403669738113579,0.835812500252092,"AA=0.9, BB=0.9, r=0.75",1.886,1.3328755059001
"13736",-1.50912634917163,0.520479520479521,0.24930906186292,1.1535064684382,"AA=0.9, BB=0.9, r=0.75",2.192,1.32311650074704
"13737",0.566208410707873,0.190809190809191,0.000708123826626581,3.4118171650873,"AA=0.9, BB=0.9, r=0.75",2.424,1.50357756400592
"13738",-3.04161110639276,0.148851148851149,0.00334879767027511,2.95245671924007,"AA=0.9, BB=0.9, r=0.75",2.478,1.54994214126933
"13739",-1.52892679918825,0.725274725274725,0.541646083009271,0.611047066781533,"AA=0.9, BB=0.9, r=0.75",2.24,1.42212688947912
"13740",1.56309004787119,0.303696303696304,0.0492883720643964,-1.97576950261806,"AA=0.9, BB=0.9, r=0.75",1.616,1.23758119508534
"13741",0.12112636412816,0.811188811188811,0.515112505560857,-0.651432440198388,"AA=0.9, BB=0.9, r=0.75",2.18,1.43237683827044
"13742",-2.03660824224421,0.772227772227772,0.545487353554365,-0.605379525613333,"AA=0.9, BB=0.9, r=0.75",1.964,1.2416873902679
"13743",2.15951717726363,0.876123876123876,0.773346727637976,0.288157640771635,"AA=0.9, BB=0.9, r=0.75",1.958,1.26627125284101
"13744",-2.03105928981257,0.341658341658342,0.00323169428963343,2.95925857779003,"AA=0.9, BB=0.9, r=0.75",2.024,1.42530241490987
"13745",2.04693190271132,0.815184815184815,0.717228551630091,-0.362593856873905,"AA=0.9, BB=0.9, r=0.75",1.78,1.26443568250441
"13746",0.179312400377129,0.615384615384615,0.328588161112938,0.978565046907397,"AA=0.9, BB=0.9, r=0.75",1.872,1.40981955666842
"13747",0.542292047209456,0.896103896103896,0.813221928588298,-0.236461289292208,"AA=0.9, BB=0.9, r=0.75",1.73,1.39031145138912
"13748",0.535119332235024,0.480519480519481,0.221692645248683,-1.22898604449671,"AA=0.9, BB=0.9, r=0.75",1.788,1.39101612201419
"13749",0.961337425682388,0.494505494505495,0.0965209300518477,1.66526537858822,"AA=0.9, BB=0.9, r=0.75",1.888,1.43791209132016
"13750",-0.0782022115942611,0.635364635364635,0.351264841764263,0.933108372903657,"AA=0.9, BB=0.9, r=0.75",1.816,1.35418300951034
"13751",1.35419648935437,0.817182817182817,0.520320391118241,-0.643309430508876,"AA=0.9, BB=0.9, r=0.75",1.826,1.36801569211312
"13752",-1.79604901632606,0.858141858141858,0.709398938293877,-0.373016471797286,"AA=0.9, BB=0.9, r=0.75",1.908,1.34430290507802
"13753",-1.11107692197274,0.0539460539460539,0.0000679650770479876,4.01742508320623,"AA=0.9, BB=0.9, r=0.75",2.098,1.42142072369425
"13754",1.37561333925844,0.293706293706294,0.0319786503429928,-2.15106276073203,"AA=0.9, BB=0.9, r=0.75",1.774,1.27049293764634
"13755",-1.34246470960965,0.158841158841159,0.00333539953797905,2.95080864659077,"AA=0.9, BB=0.9, r=0.75",2.022,1.44834782522904
"13756",-2.38385734060035,0.023976023976024,0.00000000370420929787305,-6.00551609984442,"AA=0.9, BB=0.9, r=0.75",1.566,1.22337127420465
"13757",-0.632130045410469,0.002997002997003,0.00000000717643418082431,5.88900480846332,"AA=0.9, BB=0.9, r=0.75",2.036,1.46389548122806
"13758",-1.80490455141926,0.445554445554446,0.109133865799964,-1.60573247544987,"AA=0.9, BB=0.9, r=0.75",2.606,1.46391601541905
"13759",2.41009662100706,0.116883116883117,0.00000889564024857758,4.51408989425234,"AA=0.9, BB=0.9, r=0.75",1.79,1.35112956529136
"13760",1.31836096422333,0.376623376623377,0.0497999262201273,1.96772856655539,"AA=0.9, BB=0.9, r=0.75",1.918,1.28941893983484
"13761",-2.40673295540657,0.461538461538462,0.144486745799836,1.46178356928493,"AA=0.9, BB=0.9, r=0.75",1.68,1.23800861493825
"13762",-3.81272076566022,0.378621378621379,0.00254630053329472,-3.03824512985367,"AA=0.9, BB=0.9, r=0.75",2.244,1.4996539346955
